ecgi,cluster,municipio,day_date,periodo,n_usuarios,n_sessoes,download_bytes,upload_bytes,dur_media_s,drop_pct_medio,congestionamento_medio,chamadas_total,mensagens_total,lat,lon
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-05,TARDE,4634,20919,711764048695,107101974939,483,0.0686,0.351,14825,12027,-27.673358,-48.656689
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-06,TARDE,4556,20450,735811750183,111441171165,480,0.0689,0.348,14499,11869,-27.673358,-48.656689
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-07,TARDE,4849,22041,953520817045,141713673599,480,0.0689,0.347,15603,12462,-27.673358,-48.656689
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-08,MANHA,2692,10804,472335149223,72410650622,474,0.0689,0.352,7644,6025,-27.673358,-48.656689
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-09,NOITE,4017,17244,583023405422,88701701688,481,0.0696,0.348,12386,9650,-27.673358,-48.656689
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-09,TARDE,4659,20939,706905576778,107719926546,481,0.0688,0.346,15015,11977,-27.673358,-48.656689
7240501005162627,VIA_EXPRESSA_CORREDOR,Florianopolis,2026-03-10,NOITE,1999,8990,135571651865,20388333288,480,0.0681,0.349,6505,5147,-27.603889,-48.577778
7240501005162627,VIA_EXPRESSA_CORREDOR,Florianopolis,2026-03-10,TARDE,2327,11032,168753121427,24889499344,481,0.0678,0.352,7798,6415,-27.603889,-48.577778
7240501005162619,TRINDADE,Florianopolis,2026-03-10,NOITE,2092,9401,125723841157,19290193234,490,0.0669,0.35,6676,5278,-27.588331,-48.498056
7240501005162597,LAGOA_CONCEICAO,Florianopolis,2026-03-10,TARDE,2039,9614,137080785096,20521045134,482,0.0683,0.348,6822,5402,-27.573889,-48.431667
724050685015394,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-11,TARDE,2064,9436,137446939022,20270429372,479,0.0681,0.344,6784,5296,-27.586064,-48.609675
724050683935135,CANASVIEIRAS,Florianopolis,2026-03-11,TARDE,2529,12083,193820936391,28619025593,483,0.0691,0.346,8765,6798,-27.4292,-48.458697
7240501005162694,NORTE_ILHA,Florianopolis,2026-03-11,TARDE,1878,8463,123100983687,18824810522,477,0.069,0.345,6279,4867,-27.481442,-48.49175
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-12,MANHA,3796,16098,565697714541,86002509588,479,0.0678,0.35,11335,9181,-27.673358,-48.656689
7240501003370664,SAO_JOSE_BARREIROS,Palhoca,2026-03-13,MANHA,3834,16288,577457767674,86895710822,474,0.0687,0.352,11665,9202,-27.673358,-48.656689
7240501004550410,UFSC,Florianopolis,2026-03-14,NOITE,2676,12541,243726306608,37024514484,480,0.0689,0.347,8742,7123,-27.590569,-48.557111
724050699109663,NORTE_ILHA,Florianopolis,2026-03-14,MADRUGADA,435,1650,26462084783,3821011887,489,0.066,0.356,1119,935,-27.482361,-48.491944
724050699109663,NORTE_ILHA,Florianopolis,2026-03-14,MANHA,1051,4192,73055975131,11294122771,481,0.0672,0.346,3013,2418,-27.482361,-48.491944
7240501005162600,CBD_BEIRAMAR,Florianopolis,2026-03-14,TARDE,2588,12141,219634594531,32882981455,480,0.0681,0.344,8560,6974,-27.585,-48.543889
7240501005162600,CBD_BEIRAMAR,Florianopolis,2026-03-14,MANHA,1451,5997,107623760737,16758250969,478,0.0695,0.354,4190,3394,-27.585,-48.543889
724050699861578,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-15,NOITE,2228,10554,189271136069,27954119918,479,0.0692,0.346,7398,5930,-27.572972,-48.617889
7240501004978224,BIGUACU_BR101_NORTE,Biguacu,2026-03-15,MANHA,1486,6127,113173098358,17284964570,486,0.066,0.351,4394,3505,-27.508108,-48.654131
724050683790307,SC401_CORREDOR,Florianopolis,2026-03-01,MADRUGADA,456,1619,28597930785,4488310472,491,0.0688,0.337,1178,934,-27.5865,-48.4968
724050683790307,SC401_CORREDOR,Florianopolis,2026-03-01,MANHA,1046,4224,68515025644,10480107372,473,0.0716,0.347,2872,2341,-27.5865,-48.4968
724050699654432,TRINDADE,Florianopolis,2026-03-01,MANHA,1463,5811,112034259528,16670477236,481,0.0676,0.353,4280,3433,-27.594083,-48.521139
724050699654432,TRINDADE,Florianopolis,2026-03-01,TARDE,2577,12166,221339988549,33082457445,487,0.0689,0.35,8718,7047,-27.594083,-48.521139
724050699861772,ESTREITO_CAPOEIRAS,Sao Jose,2026-03-01,NOITE,1976,9095,155419158022,22960851026,477,0.0691,0.35,6615,5334,-27.592778,-48.606389
7240501005162732,NORTE_ILHA,Florianopolis,2026-03-01,NOITE,1937,8877,157449304104,23573757508,475,0.0673,0.352,6335,5007,-27.496108,-48.418608
7240501005162732,NORTE_ILHA,Florianopolis,2026-03-01,TARDE,1972,9354,173550837563,26042303042,484,0.068,0.357,6937,5526,-27.496108,-48.418608
7240501005162732,NORTE_ILHA,Florianopolis,2026-03-01,MANHA,1058,4259,80141130791,12256729713,490,0.0705,0.348,3145,2461,-27.496108,-48.418608
7240501005162783,UFSC,Florianopolis,2026-03-01,TARDE,2744,13435,259594997844,38524653290,486,0.0677,0.351,9398,7653,-27.596942,-48.549719
7240501004978224,BIGUACU_BR101_NORTE,Biguacu,2026-03-01,TARDE,2542,12468,245184189841,36580225896,478,0.0695,0.348,8861,7069,-27.508108,-48.654131
7240501004978224,BIGUACU_BR101_NORTE,Biguacu,2026-03-01,MANHA,1465,6035,121263664844,18738819047,475,0.0702,0.354,4375,3405,-27.508108,-48.654131
724050696484315,INGLESES,Florianopolis,2026-03-01,MANHA,1121,4519,76025502924,11456514614,480,0.0705,0.347,3181,2622,-27.43975,-48.419811
724050696484315,INGLESES,Florianopolis,2026-03-01,NOITE,2029,9696,170842656443,25210512333,475,0.069,0.355,7102,5543,-27.43975,-48.419811
7240501005162767,TRINDADE,Florianopolis,2026-03-01,TARDE,2550,12015,223925295543,34319636248,476,0.0684,0.352,8687,7043,-27.583889,-48.523889
7240501005162767,TRINDADE,Florianopolis,2026-03-01,MADRUGADA,616,2355,40900096547,6385440555,494,0.0632,0.347,1603,1326,-27.583889,-48.523889
724050684145529,LAGOA_CONCEICAO,Florianopolis,2026-03-02,MANHA,1834,8187,114967094313,16724213030,486,0.0694,0.352,5907,4624,-27.6044,-48.4752
724050684145529,LAGOA_CONCEICAO,Florianopolis,2026-03-02,TARDE,2110,9829,136600060653,20212197495,483,0.0681,0.345,6942,5587,-27.6044,-48.4752
724050699654513,LAGOA_CONCEICAO,Florianopolis,2026-03-02,MADRUGADA,573,2208,26438297988,3822052348,468,0.0708,0.353,1563,1248,-27.572611,-48.430139
724050699654513,LAGOA_CONCEICAO,Florianopolis,2026-03-02,TARDE,2121,10115,136855023443,20673261751,486,0.0688,0.355,7159,5771,-27.572611,-48.430139
724050699654513,LAGOA_CONCEICAO,Florianopolis,2026-03-02,NOITE,1809,7949,111021333048,16915118600,476,0.0706,0.352,5683,4643,-27.572611,-48.430139
724050696483882,LAGOA_CONCEICAO,Florianopolis,2026-03-02,NOITE,1805,8065,110337267173,16444895503,490,0.0699,0.346,5926,4638,-27.599642,-48.468531
724050696483882,LAGOA_CONCEICAO,Florianopolis,2026-03-02,MANHA,1777,7810,101995133523,15378631795,478,0.0686,0.35,5509,4392,-27.599642,-48.468531
724050696483882,LAGOA_CONCEICAO,Florianopolis,2026-03-02,MADRUGADA,610,2237,30549610564,4708129982,471,0.067,0.344,1695,1283,-27.599642,-48.468531
724050688192491,SAO_JOSE_ROÇADO,Sao Jose,2026-03-03,MANHA,1208,5169,65360399089,9622529837,480,0.069,0.355,3747,2914,-27.570694,-48.644742
724050688192491,SAO_JOSE_ROÇADO,Sao Jose,2026-03-03,TARDE,1354,5921,77601805596,11458445915,485,0.0673,0.351,4181,3371,-27.570694,-48.644742
724050688192491,SAO_JOSE_ROÇADO,Sao Jose,2026-03-03,NOITE,1185,4992,71956294535,10772380142,477,0.0666,0.352,3804,2948,-27.570694,-48.644742
724050698422520,SC401_CORREDOR,Florianopolis,2026-03-03,MADRUGADA,484,1751,26975974747,3928868147,492,0.0696,0.356,1357,1028,-27.5843,-48.501864
724050698422520,SC401_CORREDOR,Florianopolis,2026-03-03,TARDE,1834,8428,120054190888,17853859105,486,0.0683,0.355,6064,4710,-27.5843,-48.501864
724050698422520,SC401_CORREDOR,Florianopolis,2026-03-03,NOITE,1570,6972,93273938515,13852465817,487,0.0667,0.345,4946,3806,-27.5843,-48.501864
7240501005162775,CANASVIEIRAS,Florianopolis,2026-03-03,TARDE,2473,11733,192423244027,28579456248,484,0.0696,0.351,8416,6591,-27.434294,-48.460597
724050699861578,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-03,TARDE,2159,9884,149821176206,22487122097,480,0.0681,0.356,7216,5664,-27.572972,-48.617889
724050697341879,RESIDENCIAL_NORTE,Florianopolis,2026-03-03,MANHA,1911,8410,123992137011,18319324334,477,0.0692,0.344,6033,4765,-27.542733,-48.505306
7240501005162546,CAMPECHE,Florianopolis,2026-03-03,NOITE,1816,8202,116265438274,17488770773,464,0.0691,0.349,5678,4822,-27.680831,-48.4925
7240501005162716,LAGOA_CONCEICAO,Florianopolis,2026-03-04,TARDE,2053,9697,145832273863,22374690861,491,0.0678,0.346,6952,5524,-27.633306,-48.473306
7240501005162716,LAGOA_CONCEICAO,Florianopolis,2026-03-04,MANHA,1762,7804,108357162151,16319643008,475,0.0689,0.347,5580,4465,-27.633306,-48.473306
724050699654556,LAGOA_CONCEICAO,Florianopolis,2026-03-04,MADRUGADA,600,2278,30666358953,4504602105,493,0.067,0.357,1595,1312,-27.63325,-48.473389
724050699654556,LAGOA_CONCEICAO,Florianopolis,2026-03-04,TARDE,2146,10130,141563576072,21272624679,485,0.0684,0.349,7169,5614,-27.63325,-48.473389
724050699654556,LAGOA_CONCEICAO,Florianopolis,2026-03-04,NOITE,1853,8185,115814638280,17240715884,477,0.0678,0.356,6112,4741,-27.63325,-48.473389
7240501005162716,LAGOA_CONCEICAO,Florianopolis,2026-03-05,NOITE,1719,7752,114835629966,17017825156,484,0.0686,0.352,5356,4301,-27.633306,-48.473306
7240501005162716,LAGOA_CONCEICAO,Florianopolis,2026-03-05,MANHA,1718,7473,103351302107,15785211027,478,0.0685,0.345,5435,4198,-27.633306,-48.473306
7240501005162864,LAGOA_CONCEICAO,Florianopolis,2026-03-05,TARDE,2072,9517,129788664987,19526678403,482,0.0693,0.357,6908,5300,-27.609442,-48.449442
7240501005162597,LAGOA_CONCEICAO,Florianopolis,2026-03-05,TARDE,2043,9411,137394224071,21048833494,477,0.0675,0.349,6795,5478,-27.573889,-48.431667
7240501005162864,LAGOA_CONCEICAO,Florianopolis,2026-03-05,NOITE,1789,7860,116395054408,16898136206,473,0.0664,0.35,5578,4393,-27.609442,-48.449442
724050699654513,LAGOA_CONCEICAO,Florianopolis,2026-03-05,NOITE,1817,8047,119093901056,17808702382,478,0.0697,0.346,5871,4555,-27.572611,-48.430139
724050699654556,LAGOA_CONCEICAO,Florianopolis,2026-03-05,MANHA,1814,7981,114052014693,17143086288,475,0.0698,0.349,5663,4521,-27.63325,-48.473389
724050699654513,LAGOA_CONCEICAO,Florianopolis,2026-03-05,TARDE,2086,9571,142769646440,21027193264,480,0.0686,0.35,6818,5682,-27.572611,-48.430139
724050699654556,LAGOA_CONCEICAO,Florianopolis,2026-03-06,TARDE,2090,9814,144231134672,21899755736,482,0.0694,0.353,6968,5557,-27.63325,-48.473389
724050699654556,LAGOA_CONCEICAO,Florianopolis,2026-03-06,NOITE,1795,8020,106683193322,15851202402,476,0.0698,0.352,5731,4557,-27.63325,-48.473389
724050699654556,LAGOA_CONCEICAO,Florianopolis,2026-03-06,MANHA,1749,7595,116911385721,17531494552,466,0.0681,0.348,5502,4353,-27.63325,-48.473389
7240501005162597,LAGOA_CONCEICAO,Florianopolis,2026-03-06,TARDE,2114,9936,136757905665,20579027193,481,0.0697,0.347,6987,5673,-27.573889,-48.431667
724050684145529,LAGOA_CONCEICAO,Florianopolis,2026-03-06,NOITE,1786,7840,108633029454,16605214033,480,0.0685,0.341,5544,4405,-27.6044,-48.4752
7240501005162597,LAGOA_CONCEICAO,Florianopolis,2026-03-06,NOITE,1815,8066,121054282371,18357821305,483,0.0698,0.354,5899,4504,-27.573889,-48.431667
724050684145529,LAGOA_CONCEICAO,Florianopolis,2026-03-06,MANHA,1703,7379,96551142764,14165817374,477,0.0677,0.351,5365,4224,-27.6044,-48.4752
724050696483882,LAGOA_CONCEICAO,Florianopolis,2026-03-06,NOITE,1817,8089,111330392720,16590887469,476,0.0684,0.345,5879,4733,-27.599642,-48.468531
7240501003495076,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-07,TARDE,2262,10808,188892829277,28385467022,472,0.0672,0.348,7816,6128,-27.594458,-48.637742
724050696484293,CANASVIEIRAS,Florianopolis,2026-03-07,MANHA,1477,6287,121478101412,18082618693,480,0.0696,0.353,4532,3505,-27.434297,-48.460603
724050699925240,ESTREITO_CAPOEIRAS,Sao Jose,2026-03-07,NOITE,1988,9353,153686852319,23446956054,484,0.0689,0.35,6843,5294,-27.571944,-48.603917
724050699925240,ESTREITO_CAPOEIRAS,Sao Jose,2026-03-07,TARDE,1964,8945,160835531617,23875748348,477,0.0683,0.354,6504,5093,-27.571944,-48.603917
7240501005162554,VIA_EXPRESSA_CORREDOR,Florianopolis,2026-03-07,NOITE,2347,11408,217237081794,32506354600,478,0.0689,0.351,8020,6524,-27.616389,-48.587497
7240501005162554,VIA_EXPRESSA_CORREDOR,Florianopolis,2026-03-07,MANHA,1354,5490,103407041605,15794339879,474,0.0695,0.351,3854,3159,-27.616389,-48.587497
7240501005162694,NORTE_ILHA,Florianopolis,2026-03-07,NOITE,1913,8740,154896819245,23609242613,484,0.0683,0.346,6181,4954,-27.481442,-48.49175
7240501005162694,NORTE_ILHA,Florianopolis,2026-03-07,TARDE,1912,8826,159897885073,24091746465,472,0.0696,0.356,6270,5031,-27.481442,-48.49175
7240501005162767,TRINDADE,Florianopolis,2026-03-07,TARDE,2659,12784,234793027291,34601554249,476,0.068,0.352,9119,7252,-27.583889,-48.523889
7240501005162767,TRINDADE,Florianopolis,2026-03-07,NOITE,2614,12480,233331816918,34137349278,484,0.0689,0.355,8947,7243,-27.583889,-48.523889
7240501003962715,BIGUACU_BR101_NORTE,Biguacu,2026-03-07,NOITE,2548,12188,241694048734,36461316225,481,0.0673,0.347,8775,7107,-27.508108,-48.654131
7240501003962715,BIGUACU_BR101_NORTE,Biguacu,2026-03-07,TARDE,2564,12583,242805248021,36700375450,482,0.0678,0.353,8882,7061,-27.508108,-48.654131
7240501003962715,BIGUACU_BR101_NORTE,Biguacu,2026-03-07,MADRUGADA,627,2322,45314204412,6718204135,475,0.068,0.35,1678,1394,-27.508108,-48.654131
724050697545253,SC401_CORREDOR,Florianopolis,2026-03-07,MANHA,1046,4228,72087164751,11006265023,482,0.0678,0.352,2932,2487,-27.537189,-48.527061
724050697545253,SC401_CORREDOR,Florianopolis,2026-03-07,NOITE,1848,8637,148711031597,22357848855,485,0.0682,0.351,6312,4861,-27.537189,-48.527061
7240501003495076,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-08,TARDE,2232,10411,180696983603,26939426324,480,0.0676,0.347,7278,6207,-27.594458,-48.637742
7240501003495076,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-08,NOITE,2190,10260,184515251744,27678193788,483,0.0681,0.352,7081,5686,-27.594458,-48.637742
7240501003494940,SC401_CORREDOR,Florianopolis,2026-03-08,TARDE,1952,9248,151778426954,22515722098,485,0.0684,0.345,6645,5314,-27.578531,-48.510769
724050699925215,ESTREITO_CAPOEIRAS,Sao Jose,2026-03-08,NOITE,1937,8932,155181434690,22522267531,493,0.069,0.343,6333,5058,-27.578972,-48.609
7240501003494940,SC401_CORREDOR,Florianopolis,2026-03-08,NOITE,1908,8645,149297307474,22733280312,476,0.0691,0.351,6410,5109,-27.578531,-48.510769
7240501003494940,SC401_CORREDOR,Florianopolis,2026-03-08,MANHA,1080,4218,71974613215,10610701056,484,0.0691,0.348,3153,2378,-27.578531,-48.510769
724050699654432,TRINDADE,Florianopolis,2026-03-08,TARDE,2693,12914,237874550192,35794090515,488,0.0694,0.349,9107,7196,-27.594083,-48.521139
724050699654432,TRINDADE,Florianopolis,2026-03-08,NOITE,2657,12632,236878081530,35388965455,479,0.068,0.351,8909,7074,-27.594083,-48.521139
724050699654432,TRINDADE,Florianopolis,2026-03-08,MANHA,1496,6326,119597306223,18099369636,477,0.0673,0.35,4224,3516,-27.594083,-48.521139
7240501005172215,NORTE_ILHA,Florianopolis,2026-03-09,NOITE,1562,7000,103558816316,15799270080,481,0.0669,0.348,4966,4060,-27.451806,-48.452108
7240501005172215,NORTE_ILHA,Florianopolis,2026-03-09,TARDE,1833,8525,122730987510,18094377614,483,0.0674,0.347,6149,4766,-27.451806,-48.452108
724050699654432,TRINDADE,Florianopolis,2026-03-09,TARDE,2397,11058,171442990119,25851845373,482,0.0697,0.358,7945,6327,-27.594083,-48.521139
724050699654432,TRINDADE,Florianopolis,2026-03-09,NOITE,2214,9919,152981189742,23255264281,486,0.0683,0.348,7018,5704,-27.594083,-48.521139
724050699654432,TRINDADE,Florianopolis,2026-03-09,MANHA,2114,9327,136815797133,19970444237,480,0.0697,0.352,6547,5315,-27.594083,-48.521139
724050699521815,JURERE,Florianopolis,2026-03-09,TARDE,2002,9597,131907817172,20210663942,481,0.0692,0.349,6580,5415,-27.443222,-48.507111
724050699521815,JURERE,Florianopolis,2026-03-09,NOITE,1666,7495,110596811117,16263780891,479,0.0699,0.353,5423,4196,-27.443222,-48.507111
724050699521815,JURERE,Florianopolis,2026-03-09,MANHA,1619,7152,107924713187,15938924885,489,0.0681,0.349,5047,4079,-27.443222,-48.507111
724050699979439,SAO_JOSE_CENTRO,Sao Jose,2026-03-09,TARDE,3937,19486,360597433249,54395995034,484,0.0688,0.352,13646,11075,-27.600028,-48.608417
724050699979439,SAO_JOSE_CENTRO,Sao Jose,2026-03-09,MANHA,3364,15520,281557471118,41835647043,479,0.0678,0.344,11146,8750,-27.600028,-48.608417
724050698820037,CAMPECHE,Florianopolis,2026-03-09,TARDE,2111,9747,135880686330,20361036135,481,0.0685,0.354,7066,5580,-27.658469,-48.506081
724050698820037,CAMPECHE,Florianopolis,2026-03-09,MADRUGADA,618,2381,33436686700,5051144428,493,0.0692,0.353,1721,1372,-27.658469,-48.506081
724050698820037,CAMPECHE,Florianopolis,2026-03-09,MANHA,1820,7886,106342440272,16193519404,472,0.0681,0.348,5669,4585,-27.658469,-48.506081
724050697605965,CBD_BEIRAMAR,Florianopolis,2026-03-10,MANHA,2057,8872,136255305062,20341406469,469,0.0667,0.351,6311,5112,-27.582264,-48.534361
724050697605965,CBD_BEIRAMAR,Florianopolis,2026-03-10,NOITE,2152,9332,136180116204,20526913909,491,0.0679,0.349,6556,5309,-27.582264,-48.534361
7240501003484449,CBD_BEIRAMAR,Florianopolis,2026-03-10,MADRUGADA,700,2593,39680059553,6046198277,470,0.0678,0.354,1856,1449,-27.594881,-48.54445
7240501005162856,JURERE,Florianopolis,2026-03-10,NOITE,1721,7607,106716252179,16086850232,469,0.0682,0.352,5426,4292,-27.439331,-48.489575
7240501005162856,JURERE,Florianopolis,2026-03-10,MANHA,1627,7157,107071733222,16081573796,478,0.0692,0.341,5063,4106,-27.439331,-48.489575
724050683790307,SC401_CORREDOR,Florianopolis,2026-03-10,MANHA,1608,6903,97248896071,14339733282,486,0.0688,0.356,5015,3882,-27.5865,-48.4968
724050683790307,SC401_CORREDOR,Florianopolis,2026-03-10,NOITE,1647,7285,92200765286,14295817253,471,0.0684,0.347,5118,4150,-27.5865,-48.4968
724050684145529,LAGOA_CONCEICAO,Florianopolis,2026-03-11,TARDE,2043,9399,131566055517,19837438517,481,0.0692,0.347,6779,5399,-27.6044,-48.4752
724050699654513,LAGOA_CONCEICAO,Florianopolis,2026-03-11,TARDE,2076,9620,141790329069,21023220747,480,0.0678,0.35,7033,5603,-27.572611,-48.430139
724050699654513,LAGOA_CONCEICAO,Florianopolis,2026-03-11,MANHA,1709,7530,107213717379,16271985889,476,0.0685,0.345,5464,4327,-27.572611,-48.430139
7240501005162716,LAGOA_CONCEICAO,Florianopolis,2026-03-11,TARDE,2054,9398,135229884699,20198757669,481,0.0679,0.349,6994,5559,-27.633306,-48.473306
7240501005162716,LAGOA_CONCEICAO,Florianopolis,2026-03-11,MADRUGADA,580,2222,29823471140,4493553430,467,0.067,0.335,1614,1258,-27.633306,-48.473306
7240501005162597,LAGOA_CONCEICAO,Florianopolis,2026-03-11,NOITE,1798,8017,111992033055,16915299769,479,0.0692,0.35,5590,4620,-27.573889,-48.431667
7240501005162597,LAGOA_CONCEICAO,Florianopolis,2026-03-11,TARDE,2083,9626,134024350466,19994069669,479,0.0693,0.346,6958,5543,-27.573889,-48.431667
7240501005162597,LAGOA_CONCEICAO,Florianopolis,2026-03-11,MANHA,1806,8249,105827933397,16112913170,485,0.0685,0.349,5692,4661,-27.573889,-48.431667
724050684145529,LAGOA_CONCEICAO,Florianopolis,2026-03-11,MANHA,1762,7699,112475050274,16784048829,467,0.069,0.347,5504,4451,-27.6044,-48.4752
7240501005162864,LAGOA_CONCEICAO,Florianopolis,2026-03-11,NOITE,1816,8036,108861598201,16347102903,487,0.0658,0.351,5820,4597,-27.609442,-48.449442
7240501003861722,TRINDADE,Florianopolis,2026-03-12,TARDE,2545,11883,173580501534,25702281176,473,0.0674,0.348,8393,6776,-27.601811,-48.526975
7240501003861722,TRINDADE,Florianopolis,2026-03-12,MANHA,2098,9132,137620036061,20458351009,479,0.0688,0.352,6557,5375,-27.601811,-48.526975
724050699109710,INGLESES,Florianopolis,2026-03-12,TARDE,1943,9093,123588632651,18560315520,472,0.0675,0.355,6539,5195,-27.439417,-48.387583
7240501005162554,VIA_EXPRESSA_CORREDOR,Florianopolis,2026-03-12,TARDE,2225,10556,158727980078,23713060351,480,0.0684,0.354,7664,6173,-27.616389,-48.587497
7240501005162554,VIA_EXPRESSA_CORREDOR,Florianopolis,2026-03-12,MANHA,1944,8555,129158477671,19279117310,474,0.0683,0.344,5971,4907,-27.616389,-48.587497
724050699861578,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-12,TARDE,2089,9723,143505491257,21702116202,472,0.0684,0.355,6982,5522,-27.572972,-48.617889
724050699861578,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-12,NOITE,1941,8565,120232682298,17800238892,476,0.0688,0.35,5967,4909,-27.572972,-48.617889
724050697342212,RESIDENCIAL_NORTE,Florianopolis,2026-03-13,NOITE,2008,9022,135547480413,20477277511,485,0.0678,0.345,6438,5184,-27.528831,-48.513689
724050697342212,RESIDENCIAL_NORTE,Florianopolis,2026-03-13,MANHA,1987,8795,128956541857,18924769527,476,0.0689,0.345,6310,4825,-27.528831,-48.513689
724050684144778,CBD_BEIRAMAR,Florianopolis,2026-03-13,MANHA,2093,9109,138138342248,20754522958,479,0.0689,0.352,6529,5182,-27.595694,-48.548194
724050684144778,CBD_BEIRAMAR,Florianopolis,2026-03-13,TARDE,2385,10953,158225719335,23800859211,483,0.0681,0.351,7884,6239,-27.595694,-48.548194
724050698410270,INGLESES,Florianopolis,2026-03-13,NOITE,1730,7755,103416042352,15579869741,464,0.0692,0.355,5691,4547,-27.462892,-48.383642
724050699871808,SAO_JOSE_CENTRO,Sao Jose,2026-03-13,NOITE,3437,16237,298220298837,45157430449,475,0.0685,0.354,11486,9052,-27.618972,-48.634694
