ecgi_origem,lat_origem,lon_origem,cluster_origem,municipio_origem,ecgi_destino,lat_destino,lon_destino,cluster_destino,municipio_destino,n_usuarios,n_transicoes,dist_km,periodo_predominante,pct_do_cluster_origem
7240501005162589,-27.751942,-48.504442,CAMPECHE,Florianopolis,724050683790307,-27.5865,-48.4968,SC401_CORREDOR,Florianopolis,206,210,18.412,MANHA,0.8
724050683790307,-27.5865,-48.4968,SC401_CORREDOR,Florianopolis,7240501003484449,-27.594881,-48.54445,CBD_BEIRAMAR,Florianopolis,207,211,4.787,MANHA,0.8
7240501003484449,-27.594881,-48.54445,CBD_BEIRAMAR,Florianopolis,7240501004550410,-27.590569,-48.557111,UFSC,Florianopolis,207,207,1.337,MANHA,0.6
724050684641828,-27.656481,-48.509303,CAMPECHE,Florianopolis,724050698820037,-27.658469,-48.506081,CAMPECHE,Florianopolis,1523,1658,0.387,MANHA,5.6
724050698820037,-27.658469,-48.506081,CAMPECHE,Florianopolis,7240501005162546,-27.680831,-48.4925,CAMPECHE,Florianopolis,1484,1654,2.823,MANHA,5.4
7240501003495238,-27.596111,-48.525528,TRINDADE,Florianopolis,7240501005162791,-27.529167,-48.510831,RESIDENCIAL_NORTE,Florianopolis,158,162,7.584,MANHA,0.5
7240501005162791,-27.529167,-48.510831,RESIDENCIAL_NORTE,Florianopolis,724050683790307,-27.5865,-48.4968,SC401_CORREDOR,Florianopolis,191,192,6.523,MANHA,0.7
724050683790307,-27.5865,-48.4968,SC401_CORREDOR,Florianopolis,7240501003510334,-27.580392,-48.542172,CBD_BEIRAMAR,Florianopolis,198,198,4.523,MANHA,0.8
7240501003510334,-27.580392,-48.542172,CBD_BEIRAMAR,Florianopolis,724050697341860,-27.596094,-48.599653,ESTREITO_CAPOEIRAS,Florianopolis,216,225,5.928,MANHA,0.7
724050697341860,-27.596094,-48.599653,ESTREITO_CAPOEIRAS,Florianopolis,724050684145529,-27.6044,-48.4752,LAGOA_CONCEICAO,Florianopolis,181,183,12.298,MANHA,0.7
7240501005162589,-27.751942,-48.504442,CAMPECHE,Florianopolis,724050698820037,-27.658469,-48.506081,CAMPECHE,Florianopolis,1564,1709,10.395,MANHA,5.7
724050698820037,-27.658469,-48.506081,CAMPECHE,Florianopolis,724050696484277,-27.682578,-48.491986,CAMPECHE,Florianopolis,1512,1651,3.019,MANHA,5.5
724050696484277,-27.682578,-48.491986,CAMPECHE,Florianopolis,7240501005162724,-27.658331,-48.505831,CAMPECHE,Florianopolis,1477,1620,3.021,MANHA,5.4
724050698820053,-27.750786,-48.508767,CAMPECHE,Florianopolis,724050696484277,-27.682578,-48.491986,CAMPECHE,Florianopolis,1505,1663,7.762,MANHA,5.5
724050696484277,-27.682578,-48.491986,CAMPECHE,Florianopolis,724050684641828,-27.656481,-48.509303,CAMPECHE,Florianopolis,1501,1635,3.366,MANHA,5.5
724050696484315,-27.43975,-48.419811,INGLESES,Florianopolis,724050699925215,-27.578972,-48.609,ESTREITO_CAPOEIRAS,Sao Jose,219,221,24.244,MANHA,0.8
724050699925215,-27.578972,-48.609,ESTREITO_CAPOEIRAS,Sao Jose,724050698098013,-27.574,-48.533583,SC401_CORREDOR,Florianopolis,192,193,7.454,TARDE,0.7
7240501005162775,-27.434294,-48.460597,CANASVIEIRAS,Florianopolis,724050696484323,-27.497669,-48.419811,NORTE_ILHA,Florianopolis,208,212,8.115,MANHA,0.8
724050696484323,-27.497669,-48.419811,NORTE_ILHA,Florianopolis,724050696484161,-27.598331,-48.576389,ESTREITO_CAPOEIRAS,Florianopolis,198,200,19.068,MANHA,0.8
724050696484161,-27.598331,-48.576389,ESTREITO_CAPOEIRAS,Florianopolis,7240501005162546,-27.680831,-48.4925,CAMPECHE,Florianopolis,215,217,12.347,TARDE,0.8
7240501005162546,-27.680831,-48.4925,CAMPECHE,Florianopolis,7240501000087309,-27.584058,-48.619528,SAO_JOSE_KOBRASOL,Sao Jose,190,194,16.504,MANHA,0.7
7240501000087309,-27.584058,-48.619528,SAO_JOSE_KOBRASOL,Sao Jose,724050699109710,-27.439417,-48.387583,INGLESES,Florianopolis,200,211,27.963,MANHA,0.7
724050696484277,-27.682578,-48.491986,CAMPECHE,Florianopolis,724050698820053,-27.750786,-48.508767,CAMPECHE,Florianopolis,1495,1622,7.762,MANHA,5.5
724050698820053,-27.750786,-48.508767,CAMPECHE,Florianopolis,7240501005162546,-27.680831,-48.4925,CAMPECHE,Florianopolis,1488,1663,7.942,MANHA,5.4
7240501005162546,-27.680831,-48.4925,CAMPECHE,Florianopolis,7240501005172207,-27.705278,-48.505556,CAMPECHE,Florianopolis,1521,1660,3.007,MANHA,5.5
7240501005172207,-27.705278,-48.505556,CAMPECHE,Florianopolis,724050698820037,-27.658469,-48.506081,CAMPECHE,Florianopolis,1473,1633,5.205,MANHA,5.3
724050698820037,-27.658469,-48.506081,CAMPECHE,Florianopolis,724050684641828,-27.656481,-48.509303,CAMPECHE,Florianopolis,1474,1621,0.387,MANHA,5.4
724050699323290,-27.687672,-48.565403,AEROPORTO_HLZ,Florianopolis,724050696484293,-27.434297,-48.460603,CANASVIEIRAS,Florianopolis,207,213,30.008,MANHA,0.8
724050696484293,-27.434297,-48.460603,CANASVIEIRAS,Florianopolis,7240501005162678,-27.578497,-48.510581,SC401_CORREDOR,Florianopolis,206,210,16.775,MANHA,0.8
7240501005162678,-27.578497,-48.510581,SC401_CORREDOR,Florianopolis,724050696484153,-27.612097,-48.543378,TRINDADE,Florianopolis,197,199,4.94,MANHA,0.8
724050696484153,-27.612097,-48.543378,TRINDADE,Florianopolis,724050699871808,-27.618972,-48.634694,SAO_JOSE_CENTRO,Sao Jose,208,210,9.03,MANHA,0.7
724050698820053,-27.750786,-48.508767,CAMPECHE,Florianopolis,724050698820037,-27.658469,-48.506081,CAMPECHE,Florianopolis,1499,1635,10.269,MANHA,5.5
724050698820037,-27.658469,-48.506081,CAMPECHE,Florianopolis,7240501005162589,-27.751942,-48.504442,CAMPECHE,Florianopolis,1520,1662,10.395,MANHA,5.6
7240501003510334,-27.580392,-48.542172,CBD_BEIRAMAR,Florianopolis,724050696484161,-27.598331,-48.576389,ESTREITO_CAPOEIRAS,Florianopolis,199,199,3.918,MANHA,0.6
724050696484161,-27.598331,-48.576389,ESTREITO_CAPOEIRAS,Florianopolis,7240501005162660,-27.439567,-48.501131,JURERE,Florianopolis,188,190,19.15,MANHA,0.7
7240501005162660,-27.439567,-48.501131,JURERE,Florianopolis,7240501005309970,-27.699858,-48.550608,AEROPORTO_HLZ,Florianopolis,210,213,29.351,MANHA,0.8
7240501005309970,-27.699858,-48.550608,AEROPORTO_HLZ,Florianopolis,724050697605949,-27.594117,-48.571572,COQUEIROS,Florianopolis,212,217,11.938,MANHA,0.8
724050697605949,-27.594117,-48.571572,COQUEIROS,Florianopolis,724050699861772,-27.592778,-48.606389,ESTREITO_CAPOEIRAS,Sao Jose,214,216,3.434,MANHA,0.9
724050699861772,-27.592778,-48.606389,ESTREITO_CAPOEIRAS,Sao Jose,724050684145529,-27.6044,-48.4752,LAGOA_CONCEICAO,Florianopolis,202,206,12.992,MANHA,0.7
724050697605965,-27.582264,-48.534361,CBD_BEIRAMAR,Florianopolis,7240501005162759,-27.597667,-48.585108,ESTREITO_CAPOEIRAS,Florianopolis,208,209,5.286,MANHA,0.7
7240501005162759,-27.597667,-48.585108,ESTREITO_CAPOEIRAS,Florianopolis,724050699979439,-27.600028,-48.608417,SAO_JOSE_CENTRO,Sao Jose,185,187,2.312,MANHA,0.7
724050699979439,-27.600028,-48.608417,SAO_JOSE_CENTRO,Sao Jose,7240501005162619,-27.588331,-48.498056,TRINDADE,Florianopolis,184,188,10.953,MANHA,0.6
7240501005162619,-27.588331,-48.498056,TRINDADE,Florianopolis,724050683898841,-27.594028,-48.520928,TRINDADE,Florianopolis,2317,2542,2.341,MANHA,7.8
724050683898841,-27.594028,-48.520928,TRINDADE,Florianopolis,7240501003508453,-27.603972,-48.581722,VIA_EXPRESSA_CORREDOR,Florianopolis,204,205,6.092,MANHA,0.7
7240501003508453,-27.603972,-48.581722,VIA_EXPRESSA_CORREDOR,Florianopolis,724050698422520,-27.5843,-48.501864,SC401_CORREDOR,Florianopolis,207,207,8.168,MANHA,0.8
724050698422520,-27.5843,-48.501864,SC401_CORREDOR,Florianopolis,724050699861578,-27.572972,-48.617889,SAO_JOSE_KOBRASOL,Sao Jose,227,232,11.505,MANHA,0.9
7240501005373318,-27.60395,-48.546242,CENTRO_HISTORICO,Florianopolis,724050683884425,-27.601483,-48.592317,ESTREITO_CAPOEIRAS,Florianopolis,199,203,4.548,MANHA,0.9
724050683884425,-27.601483,-48.592317,ESTREITO_CAPOEIRAS,Florianopolis,724050684641810,-27.568425,-48.513053,SC401_CORREDOR,Florianopolis,202,209,8.633,MANHA,0.8
724050684641810,-27.568425,-48.513053,SC401_CORREDOR,Florianopolis,7240501005162597,-27.573889,-48.431667,LAGOA_CONCEICAO,Florianopolis,202,203,8.045,MANHA,0.8
7240501005162597,-27.573889,-48.431667,LAGOA_CONCEICAO,Florianopolis,724050683983270,-27.591528,-48.552775,CBD_BEIRAMAR,Florianopolis,204,209,12.096,MANHA,0.7
724050683983270,-27.591528,-48.552775,CBD_BEIRAMAR,Florianopolis,724050684142457,-27.585,-48.544722,CBD_BEIRAMAR,Florianopolis,1508,1563,1.076,MANHA,4.7
724050684142457,-27.585,-48.544722,CBD_BEIRAMAR,Florianopolis,7240501005162864,-27.609442,-48.449442,LAGOA_CONCEICAO,Florianopolis,186,187,9.775,MANHA,0.6
7240501005162864,-27.609442,-48.449442,LAGOA_CONCEICAO,Florianopolis,7240501003495564,-27.593478,-48.552089,UFSC,Florianopolis,201,206,10.269,MANHA,0.7
7240501003370664,-27.673358,-48.656689,SAO_JOSE_BARREIROS,Palhoca,724050696484153,-27.612097,-48.543378,TRINDADE,Florianopolis,200,202,13.076,MANHA,0.9
724050696484153,-27.612097,-48.543378,TRINDADE,Florianopolis,724050699925240,-27.571944,-48.603917,ESTREITO_CAPOEIRAS,Sao Jose,204,208,7.452,MANHA,0.7
724050699925240,-27.571944,-48.603917,ESTREITO_CAPOEIRAS,Sao Jose,7240501005162597,-27.573889,-48.431667,LAGOA_CONCEICAO,Florianopolis,225,230,16.979,MANHA,0.8
724050696484293,-27.434297,-48.460603,CANASVIEIRAS,Florianopolis,7240501004550410,-27.590569,-48.557111,UFSC,Florianopolis,192,199,19.812,MANHA,0.7
724050683935372,-27.7,-48.550647,AEROPORTO_HLZ,Florianopolis,7240501005162783,-27.596942,-48.549719,UFSC,Florianopolis,210,214,11.46,MANHA,0.8
724050697792102,-27.591372,-48.552747,CBD_BEIRAMAR,Florianopolis,7240501005162791,-27.529167,-48.510831,RESIDENCIAL_NORTE,Florianopolis,182,183,8.057,MANHA,0.6
724050699925282,-27.599583,-48.620278,SAO_JOSE_KOBRASOL,Sao Jose,724050699654467,-27.574556,-48.510583,SC401_CORREDOR,Florianopolis,200,200,11.163,MANHA,0.7
724050683983270,-27.591528,-48.552775,CBD_BEIRAMAR,Florianopolis,7240501005162864,-27.609442,-48.449442,LAGOA_CONCEICAO,Florianopolis,200,201,10.376,MANHA,0.6
7240501000087309,-27.584058,-48.619528,SAO_JOSE_KOBRASOL,Sao Jose,724050697342212,-27.528831,-48.513689,RESIDENCIAL_NORTE,Florianopolis,229,236,12.107,MANHA,0.8
724050697342212,-27.528831,-48.513689,RESIDENCIAL_NORTE,Florianopolis,724050684145529,-27.6044,-48.4752,LAGOA_CONCEICAO,Florianopolis,210,212,9.22,MANHA,0.8
724050684145529,-27.6044,-48.4752,LAGOA_CONCEICAO,Florianopolis,724050698571150,-27.582717,-48.641497,SAO_JOSE_ROÇADO,Sao Jose,198,205,16.564,MANHA,0.7
7240501005162856,-27.439331,-48.489575,JURERE,Florianopolis,7240501005162554,-27.616389,-48.587497,VIA_EXPRESSA_CORREDOR,Florianopolis,204,207,21.928,MANHA,0.8
7240501005162554,-27.616389,-48.587497,VIA_EXPRESSA_CORREDOR,Florianopolis,7240501005172207,-27.705278,-48.505556,CAMPECHE,Florianopolis,205,210,12.76,MANHA,0.8
724050699925215,-27.578972,-48.609,ESTREITO_CAPOEIRAS,Sao Jose,7240501003962715,-27.508108,-48.654131,BIGUACU_BR101_NORTE,Biguacu,215,216,9.049,MANHA,0.8
7240501003962715,-27.508108,-48.654131,BIGUACU_BR101_NORTE,Biguacu,724050698410289,-27.637456,-48.666794,PALHOCA_CENTRO,Palhoca,206,207,14.437,MANHA,0.7
724050683983270,-27.591528,-48.552775,CBD_BEIRAMAR,Florianopolis,724050683935135,-27.4292,-48.458697,CANASVIEIRAS,Florianopolis,199,200,20.295,MANHA,0.6
724050683935135,-27.4292,-48.458697,CANASVIEIRAS,Florianopolis,7240501005162864,-27.609442,-48.449442,LAGOA_CONCEICAO,Florianopolis,200,200,20.063,MANHA,0.8
7240501005162538,-27.66,-48.543331,AEROPORTO_HLZ,Florianopolis,7240501005172207,-27.705278,-48.505556,CAMPECHE,Florianopolis,195,196,6.26,MANHA,0.7
7240501005172207,-27.705278,-48.505556,CAMPECHE,Florianopolis,7240501005162686,-27.580831,-48.594167,ESTREITO_CAPOEIRAS,Florianopolis,205,209,16.361,MANHA,0.7
7240501005162686,-27.580831,-48.594167,ESTREITO_CAPOEIRAS,Florianopolis,7240501005162627,-27.603889,-48.577778,VIA_EXPRESSA_CORREDOR,Florianopolis,210,212,3.03,MANHA,0.8
7240501005162864,-27.609442,-48.449442,LAGOA_CONCEICAO,Florianopolis,724050683935135,-27.4292,-48.458697,CANASVIEIRAS,Florianopolis,180,181,20.063,MANHA,0.7
724050696233975,-27.641511,-48.7061,PALHOCA_PEDRA_BRANCA,Palhoca,7240501005162546,-27.680831,-48.4925,CAMPECHE,Florianopolis,196,199,21.486,MANHA,0.7
7240501005162546,-27.680831,-48.4925,CAMPECHE,Florianopolis,724050696483882,-27.599642,-48.468531,LAGOA_CONCEICAO,Florianopolis,213,217,9.331,MANHA,0.8
724050683935135,-27.4292,-48.458697,CANASVIEIRAS,Florianopolis,724050683983270,-27.591528,-48.552775,CBD_BEIRAMAR,Florianopolis,170,174,20.295,MANHA,0.6
7240501005162864,-27.609442,-48.449442,LAGOA_CONCEICAO,Florianopolis,724050683983270,-27.591528,-48.552775,CBD_BEIRAMAR,Florianopolis,218,218,10.376,MANHA,0.8
7240501000087309,-27.584058,-48.619528,SAO_JOSE_KOBRASOL,Sao Jose,7240501005162627,-27.603889,-48.577778,VIA_EXPRESSA_CORREDOR,Florianopolis,198,201,4.668,MANHA,0.7
7240501005162627,-27.603889,-48.577778,VIA_EXPRESSA_CORREDOR,Florianopolis,7240501003370664,-27.673358,-48.656689,SAO_JOSE_BARREIROS,Palhoca,194,197,10.959,MANHA,0.7
724050683793381,-27.599258,-48.579861,ESTREITO_CAPOEIRAS,Florianopolis,724050696484277,-27.682578,-48.491986,CAMPECHE,Florianopolis,189,191,12.679,MANHA,0.7
724050684145073,-27.587967,-48.555231,CBD_BEIRAMAR,Florianopolis,7240501003370664,-27.673358,-48.656689,SAO_JOSE_BARREIROS,Palhoca,173,174,13.786,MANHA,0.5
7240501003370664,-27.673358,-48.656689,SAO_JOSE_BARREIROS,Palhoca,724050687263808,-27.439722,-48.387592,INGLESES,Florianopolis,190,194,37.13,MANHA,0.8
724050698586638,-27.607781,-48.634719,SAO_JOSE_KOBRASOL,Sao Jose,724050683983270,-27.591528,-48.552775,CBD_BEIRAMAR,Florianopolis,182,184,8.275,MANHA,0.7
724050683983270,-27.591528,-48.552775,CBD_BEIRAMAR,Florianopolis,7240501005162600,-27.585,-48.543889,CBD_BEIRAMAR,Florianopolis,1525,1579,1.137,MANHA,4.8
7240501005162600,-27.585,-48.543889,CBD_BEIRAMAR,Florianopolis,724050696484315,-27.43975,-48.419811,INGLESES,Florianopolis,198,202,20.263,MANHA,0.6
724050699654556,-27.63325,-48.473389,LAGOA_CONCEICAO,Florianopolis,7240501005162678,-27.578497,-48.510581,SC401_CORREDOR,Florianopolis,194,196,7.106,MANHA,0.7
7240501005162678,-27.578497,-48.510581,SC401_CORREDOR,Florianopolis,724050683935135,-27.4292,-48.458697,CANASVIEIRAS,Florianopolis,200,202,17.372,MANHA,0.8
724050683935135,-27.4292,-48.458697,CANASVIEIRAS,Florianopolis,724050697342190,-27.5834,-48.544683,CBD_BEIRAMAR,Florianopolis,191,191,19.129,MANHA,0.7
724050696484153,-27.612097,-48.543378,TRINDADE,Florianopolis,724050697792102,-27.591372,-48.552747,CBD_BEIRAMAR,Florianopolis,220,224,2.483,MANHA,0.7
7240501003862931,-27.591397,-48.54975,CBD_BEIRAMAR,Florianopolis,724050696484161,-27.598331,-48.576389,ESTREITO_CAPOEIRAS,Florianopolis,175,181,2.736,MANHA,0.5
724050696484161,-27.598331,-48.576389,ESTREITO_CAPOEIRAS,Florianopolis,7240501005162708,-27.441667,-48.385831,INGLESES,Florianopolis,193,196,25.624,MANHA,0.7
724050699109710,-27.439417,-48.387583,INGLESES,Florianopolis,7240501005162562,-27.604942,-48.594306,ESTREITO_CAPOEIRAS,Florianopolis,216,217,27.465,MANHA,0.8
7240501005162562,-27.604942,-48.594306,ESTREITO_CAPOEIRAS,Florianopolis,7240501003962715,-27.508108,-48.654131,BIGUACU_BR101_NORTE,Biguacu,166,167,12.277,MANHA,0.6
724050683790307,-27.5865,-48.4968,SC401_CORREDOR,Florianopolis,724050698571150,-27.582717,-48.641497,SAO_JOSE_ROÇADO,Sao Jose,196,196,14.267,MANHA,0.7
724050698571150,-27.582717,-48.641497,SAO_JOSE_ROÇADO,Sao Jose,724050699925240,-27.571944,-48.603917,ESTREITO_CAPOEIRAS,Sao Jose,190,199,3.893,MANHA,0.8
724050699925240,-27.571944,-48.603917,ESTREITO_CAPOEIRAS,Sao Jose,724050699109710,-27.439417,-48.387583,INGLESES,Florianopolis,194,196,25.93,MANHA,0.7
724050699844231,-27.51925,-48.640444,BIGUACU_BR101_NORTE,Biguacu,7240501005162627,-27.603889,-48.577778,VIA_EXPRESSA_CORREDOR,Florianopolis,168,174,11.258,MANHA,0.6
724050699323290,-27.687672,-48.565403,AEROPORTO_HLZ,Florianopolis,7240501003510334,-27.580392,-48.542172,CBD_BEIRAMAR,Florianopolis,204,206,12.147,MANHA,0.8
724050684641828,-27.656481,-48.509303,CAMPECHE,Florianopolis,7240501003510334,-27.580392,-48.542172,CBD_BEIRAMAR,Florianopolis,192,197,9.059,MANHA,0.7
724050699323290,-27.687672,-48.565403,AEROPORTO_HLZ,Florianopolis,724050684641828,-27.656481,-48.509303,CAMPECHE,Florianopolis,214,215,6.523,MANHA,0.8
7240501003510334,-27.580392,-48.542172,CBD_BEIRAMAR,Florianopolis,724050699323290,-27.687672,-48.565403,AEROPORTO_HLZ,Florianopolis,190,196,12.147,MANHA,0.6
724050684641828,-27.656481,-48.509303,CAMPECHE,Florianopolis,724050699323290,-27.687672,-48.565403,AEROPORTO_HLZ,Florianopolis,203,209,6.523,MANHA,0.7
724050697341860,-27.596094,-48.599653,ESTREITO_CAPOEIRAS,Florianopolis,7240501005162562,-27.604942,-48.594306,ESTREITO_CAPOEIRAS,Florianopolis,811,836,1.116,MANHA,3.0
724050698820037,-27.658469,-48.506081,CAMPECHE,Florianopolis,7240501005162775,-27.434294,-48.460597,CANASVIEIRAS,Florianopolis,196,196,25.327,MANHA,0.7
7240501005162775,-27.434294,-48.460597,CANASVIEIRAS,Florianopolis,7240501005162643,-27.542653,-48.505306,RESIDENCIAL_NORTE,Florianopolis,195,197,12.831,MANHA,0.7
724050683884425,-27.601483,-48.592317,ESTREITO_CAPOEIRAS,Florianopolis,7240501005162759,-27.597667,-48.585108,ESTREITO_CAPOEIRAS,Florianopolis,900,934,0.827,MANHA,3.4
724050698820053,-27.750786,-48.508767,CAMPECHE,Florianopolis,724050696483882,-27.599642,-48.468531,LAGOA_CONCEICAO,Florianopolis,203,204,17.267,MANHA,0.7
7240501005162570,-27.574167,-48.533889,SC401_CORREDOR,Florianopolis,7240501005162660,-27.439567,-48.501131,JURERE,Florianopolis,197,199,15.312,MANHA,0.8
724050697397122,-27.5886,-48.590167,ESTREITO_CAPOEIRAS,Florianopolis,724050697341860,-27.596094,-48.599653,ESTREITO_CAPOEIRAS,Florianopolis,829,854,1.252,MANHA,3.1
724050697341860,-27.596094,-48.599653,ESTREITO_CAPOEIRAS,Florianopolis,724050699925215,-27.578972,-48.609,ESTREITO_CAPOEIRAS,Sao Jose,858,888,2.115,MANHA,3.2
724050685014142,-27.605047,-48.594306,ESTREITO_CAPOEIRAS,Florianopolis,724050683793381,-27.599258,-48.579861,ESTREITO_CAPOEIRAS,Florianopolis,848,887,1.562,MANHA,3.1
724050697605949,-27.594117,-48.571572,COQUEIROS,Florianopolis,724050697605965,-27.582264,-48.534361,CBD_BEIRAMAR,Florianopolis,233,235,3.897,MANHA,1.0
724050697397122,-27.5886,-48.590167,ESTREITO_CAPOEIRAS,Florianopolis,724050683793381,-27.599258,-48.579861,ESTREITO_CAPOEIRAS,Florianopolis,786,807,1.561,MANHA,2.9
724050683793381,-27.599258,-48.579861,ESTREITO_CAPOEIRAS,Florianopolis,7240501005162562,-27.604942,-48.594306,ESTREITO_CAPOEIRAS,Florianopolis,829,850,1.557,MANHA,3.1
724050685014142,-27.605047,-48.594306,ESTREITO_CAPOEIRAS,Florianopolis,7240501005162686,-27.580831,-48.594167,ESTREITO_CAPOEIRAS,Florianopolis,885,909,2.693,MANHA,3.3
7240501005162686,-27.580831,-48.594167,ESTREITO_CAPOEIRAS,Florianopolis,724050697397122,-27.5886,-48.590167,ESTREITO_CAPOEIRAS,Florianopolis,807,843,0.95,MANHA,3.0
7240501005162686,-27.580831,-48.594167,ESTREITO_CAPOEIRAS,Florianopolis,724050696484161,-27.598331,-48.576389,ESTREITO_CAPOEIRAS,Florianopolis,861,890,2.618,MANHA,3.2
724050696484161,-27.598331,-48.576389,ESTREITO_CAPOEIRAS,Florianopolis,724050683884425,-27.601483,-48.592317,ESTREITO_CAPOEIRAS,Florianopolis,827,854,1.608,MANHA,3.1
724050683884425,-27.601483,-48.592317,ESTREITO_CAPOEIRAS,Florianopolis,724050697341860,-27.596094,-48.599653,ESTREITO_CAPOEIRAS,Florianopolis,812,852,0.939,MANHA,3.0
724050699109663,-27.482361,-48.491944,NORTE_ILHA,Florianopolis,724050696484153,-27.612097,-48.543378,TRINDADE,Florianopolis,201,204,15.291,MANHA,0.8
724050685015394,-27.586064,-48.609675,SAO_JOSE_KOBRASOL,Sao Jose,7240501005162732,-27.496108,-48.418608,NORTE_ILHA,Florianopolis,182,182,21.329,MANHA,0.7
7240501005162732,-27.496108,-48.418608,NORTE_ILHA,Florianopolis,724050699109710,-27.439417,-48.387583,INGLESES,Florianopolis,203,205,7.008,MANHA,0.8
724050699109710,-27.439417,-48.387583,INGLESES,Florianopolis,7240501005162589,-27.751942,-48.504442,CAMPECHE,Florianopolis,176,182,36.61,MANHA,0.7
724050683790307,-27.5865,-48.4968,SC401_CORREDOR,Florianopolis,724050699925258,-27.5465,-48.629694,SAO_JOSE_ROÇADO,Sao Jose,206,209,13.834,MANHA,0.8
7240501005162570,-27.574167,-48.533889,SC401_CORREDOR,Florianopolis,724050683884425,-27.601483,-48.592317,ESTREITO_CAPOEIRAS,Florianopolis,217,219,6.51,MANHA,0.8
724050683884425,-27.601483,-48.592317,ESTREITO_CAPOEIRAS,Florianopolis,7240501005309970,-27.699858,-48.550608,AEROPORTO_HLZ,Florianopolis,191,199,11.685,MANHA,0.7
724050699925215,-27.578972,-48.609,ESTREITO_CAPOEIRAS,Sao Jose,7240501003494940,-27.578531,-48.510769,SC401_CORREDOR,Florianopolis,186,187,9.682,MANHA,0.7
7240501003494940,-27.578531,-48.510769,SC401_CORREDOR,Florianopolis,7240501005162864,-27.609442,-48.449442,LAGOA_CONCEICAO,Florianopolis,228,235,6.953,MANHA,0.9
7240501005162864,-27.609442,-48.449442,LAGOA_CONCEICAO,Florianopolis,7240501005162570,-27.574167,-48.533889,SC401_CORREDOR,Florianopolis,201,203,9.2,MANHA,0.7
7240501005162740,-27.554614,-48.497806,RESIDENCIAL_NORTE,Florianopolis,724050699861772,-27.592778,-48.606389,ESTREITO_CAPOEIRAS,Sao Jose,220,223,11.513,MANHA,0.8
724050699861772,-27.592778,-48.606389,ESTREITO_CAPOEIRAS,Sao Jose,7240501005162546,-27.680831,-48.4925,CAMPECHE,Florianopolis,213,218,14.891,MANHA,0.8
7240501005162546,-27.680831,-48.4925,CAMPECHE,Florianopolis,7240501003494940,-27.578531,-48.510769,SC401_CORREDOR,Florianopolis,201,202,11.517,MANHA,0.7
724050698098013,-27.574,-48.533583,SC401_CORREDOR,Florianopolis,7240501003494940,-27.578531,-48.510769,SC401_CORREDOR,Florianopolis,829,878,2.304,MANHA,3.2
7240501003484449,-27.594881,-48.54445,CBD_BEIRAMAR,Florianopolis,724050697545253,-27.537189,-48.527061,SC401_CORREDOR,Florianopolis,172,173,6.64,MANHA,0.5
7240501003294445,-27.538056,-48.527389,SC401_CORREDOR,Florianopolis,724050698422520,-27.5843,-48.501864,SC401_CORREDOR,Florianopolis,864,923,5.725,MANHA,3.3
724050698098013,-27.574,-48.533583,SC401_CORREDOR,Florianopolis,7240501005162570,-27.574167,-48.533889,SC401_CORREDOR,Florianopolis,848,888,0.035,MANHA,3.3
7240501003494940,-27.578531,-48.510769,SC401_CORREDOR,Florianopolis,7240501005162678,-27.578497,-48.510581,SC401_CORREDOR,Florianopolis,859,909,0.019,MANHA,3.3
7240501005162678,-27.578497,-48.510581,SC401_CORREDOR,Florianopolis,724050698422520,-27.5843,-48.501864,SC401_CORREDOR,Florianopolis,795,837,1.074,MANHA,3.0
724050697397122,-27.5886,-48.590167,ESTREITO_CAPOEIRAS,Florianopolis,7240501003495076,-27.594458,-48.637742,SAO_JOSE_KOBRASOL,Sao Jose,183,185,4.733,MANHA,0.7
